conversation_id_str,created_at,username,full_text,kota_kabupaten,retweet_count,favorite_count,cleaned_text,normalized_text,input_ids,attention_mask,labels
1896921598676156480,Tue Mar 04 13:52:06 +0000 2025,Rikanaaa06,Ouh Bekasi banjir karena dpt kiriman dri Bogor?,Bogor,0,0,ouh bekasi banjir karena dpt kiriman dri bogor,ouh bekasi banjir karena dapat kiriman dari bogor,"[2, 19639, 30369, 3661, 5138, 211, 8727, 14130, 4550, 3286, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896921551318221079,Tue Mar 04 13:51:55 +0000 2025,haffidfan,Btw buat temen temen di Bekasi Bogor dan Tangerang yang kena banjir stay safe ya. Semoga segera surut,Bogor,0,0,btw buat temen temen di bekasi bogor dan tangerang yang kena banjir stay safe ya semoga segera surut,btw buat teman teman di bekasi bogor dan tangerang yang kena banjir stay safe ya semoga segera surut,"[2, 12021, 968, 6141, 6141, 26, 3661, 3286, 41, 4078, 34, 5381, 5138, 15467, 25425, 286, 1671, 1397, 6887, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896921382883369132,Tue Mar 04 13:51:15 +0000 2025,gdimazp,@HiFicares daerah Bojong Kulur kabupaten Bogor mati dari siang. Impact banjir kah?,Bogor,0,0,daerah bojong kulur kabupaten bogor mati dari siang impact banjir kah,daerah bojong kulur kabupaten bogor mati dari siang impact banjir kah,"[2, 719, 21860, 2580, 58, 1133, 3286, 1861, 98, 3346, 3839, 8905, 5138, 7970, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896921036903620695,Tue Mar 04 13:49:52 +0000 2025,e100ss,BMKG Sebut Banjir di Jakarta Depok Tangerang dan Bekasi Merupakan Kiriman dari Bogor https://t.co/XGBxBrrmhL,DKI Jakarta,1,0,bmkg sebut banjir di jakarta depok tangerang dan bekasi merupakan kiriman dari bogor,bmkg sebut banjir di jakarta depok tangerang dan bekasi merupakan kiriman dari bogor,"[2, 27598, 5115, 5138, 26, 678, 4694, 4078, 41, 3661, 407, 14130, 98, 3286, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896904148509216775,Tue Mar 04 13:49:44 +0000 2025,itslounotlu_,@namgilwaifu kalo di daerah akunya enggak intens bgt tapi karena issuenya tanggul jebol ini yang jadi masalah kalo daerah lain hujan deras terutama bogor tuh pasti nerima banjir kiriman...,Bogor,0,0,kalo di daerah akunya enggak intens bgt tapi karena issuenya tanggul jebol ini yang jadi masalah kalo daerah lain hujan deras terutama bogor tuh pasti nerima banjir kiriman,kalo di daerah akunya enggak intens banget tapi karena issuenya tanggul jebol ini yang jadi masalah kalo daerah lain hujan deras terutama bogor tuh pasti menerima banjir kiriman,"[2, 1686, 26, 719, 2641, 27, 6878, 8494, 6948, 469, 211, 28059, 57, 25074, 23241, 92, 34, 472, 805, 1686, 719, 245, 3175, 12575, 1580, 3286, 4080, 1195, 5104, 495, 5138, 14130, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1896920710335062102,Tue Mar 04 13:48:35 +0000 2025,blewrayy,buset ngeri bet banjir di bogor ya,Bogor,0,0,buset ngeri bet banjir di bogor ya,buset ngeri banget banjir di bogor ya,"[2, 2009, 84, 21075, 1709, 5138, 26, 3286, 286, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896920135535054941,Tue Mar 04 13:46:18 +0000 2025,txtanakdepok,Liat Puncak banjir bogor longsor. Jabodetabek banjir semua. Serem banget,Bogor,0,0,liat puncak banjir bogor longsor jabodetabek banjir semua serem banget,lihat puncak banjir bogor longsor jabodetabek banjir semua seram banget,"[2, 4961, 4194, 5138, 3286, 13503, 14407, 5138, 366, 19755, 2174, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896914522302189798,Tue Mar 04 13:23:59 +0000 2025,handokotjung,Adakah yang punya info jasa bersih-bersih rumah setelah banjir yang bisa dihire? Untuk area Bekasi/Bogor (villa nusa indah).,Bogor,20,42,adakah yang punya info jasa bersihbersih rumah setelah banjir yang bisa dihire untuk area bekasibogor villa nusa indah,adakah yang punya info jasa bersihbersih rumah setelah banjir yang bisa dihire untuk area bekasibogor villa nusa indah,"[2, 10835, 34, 1121, 1617, 1416, 2476, 22223, 448, 450, 5138, 34, 166, 886, 6634, 90, 2828, 3661, 28576, 7171, 7221, 1972, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896912614229463472,Tue Mar 04 13:21:52 +0000 2025,shimshimsalabim,@mirabell___ Lebih tepatnya bekasi dan bogor sih karena ini semua adalah banjir kiriman dari bogor. Hulu &amp; hilir sama2 udah ga ada lahan resapan air. Debit air hujan di bekasi ga sebanyak waktu banjir tahun 2020 kok tp tahun ini malah lebih parah,Bogor,0,0,lebih tepatnya bekasi dan bogor sih karena ini semua adalah banjir kiriman dari bogor hulu amp hilir sama udah ga ada lahan resapan air debit air hujan di bekasi ga sebanyak waktu banjir tahun kok tp tahun ini malah lebih parah,lebih tepatnya bekasi dan bogor sih karena ini semua adalah banjir kiriman dari bogor hulu amp hilir sama sudah enggak ada lahan resapan air debit air hujan di bekasi enggak sebanyak waktu banjir tahun kok tapi tahun ini malah lebih parah,"[2, 216, 5467, 3661, 41, 3286, 1966, 211, 92, 366, 154, 5138, 14130, 98, 3286, 10346, 2688, 13467, 500, 2137, 525, 176, 3227, 28833, 514, 14965, 514, 3175, 26, 3661, 525, 2262, 486, 5138, 262, 2105, 3478, 262, 92, 2592, 216, 4762, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1896851618362184105,Tue Mar 04 13:17:17 +0000 2025,pptra_,@najaejaee14 @lostvayne7_ @BudiBukanIntel gub nya jg ke bogor dlu ada banjir jg itu,Bogor,0,1,gub nya jg ke bogor dlu ada banjir jg itu,gub nya juga ke bogor dulu ada banjir juga itu,"[2, 14837, 1107, 6162, 43, 3286, 22324, 176, 5138, 6162, 137, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896912626887831861,Tue Mar 04 13:16:27 +0000 2025,cherryaraa,Masih mau bilang ini banjir cuman karena kiriman dari bogor?,Bogor,0,1,masih mau bilang ini banjir cuman karena kiriman dari bogor,masih mau bilang ini banjir cuman karena kiriman dari bogor,"[2, 419, 422, 2911, 92, 5138, 8725, 211, 14130, 98, 3286, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896800810308424173,Tue Mar 04 13:15:37 +0000 2025,KevinFarell,@TMCPoldaMetro Jam set 8 lewat sini aman ga banjir kaget jam 12 siang-siang banjir berarti ada air tambahan dari bogor kali ya pdhl deket sini gahujan tadi siang sampai sore.,Bogor,0,0,jam set lewat sini aman ga banjir kaget jam siangsiang banjir berarti ada air tambahan dari bogor kali ya pdhl deket sini gahujan tadi siang sampai sore,jam set lewat sini aman enggak banjir kaget jam siangsiang banjir berarti ada air tambahan dari bogor kali ya padahal dekat sini gahujan tadi siang sampai sore,"[2, 727, 332, 2145, 1585, 1703, 525, 5138, 7950, 727, 3346, 24289, 30365, 5138, 1404, 176, 514, 2407, 98, 3286, 633, 286, 2775, 2056, 14203, 1585, 17787, 19962, 2447, 3346, 493, 4551, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896912310482178130,Tue Mar 04 13:15:12 +0000 2025,25littlesecret,OALAH BANJIR DI BEKASI INI TUH KIRIMAN DR BOGOR,Bogor,0,0,oalah banjir di bekasi ini tuh kiriman dr bogor,oalah banjir di bekasi ini tuh kiriman dari bogor,"[2, 412, 103, 5138, 26, 3661, 92, 4080, 14130, 1008, 3286, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896911943803494519,Tue Mar 04 13:13:44 +0000 2025,ManzJones94,Tugas pertama pak @mas_triadhianto gimana caranya biar bekasi kagak banjir saban bogor ujan deres. Semangat pak.. Semoga ada ide yang keren biar bekasi bebas dari banjir.,Bogor,0,1,tugas pertama pak gimana caranya biar bekasi kagak banjir saban bogor ujan deres semangat pak semoga ada ide yang keren biar bekasi bebas dari banjir,tugas pertama pak bagaimana caranya biar bekasi kagak banjir saban bogor ujan deres semangat pak semoga ada ide yang keren biar bekasi bebas dari banjir,"[2, 1441, 736, 556, 4255, 3621, 3308, 3661, 16662, 5138, 30143, 30355, 3286, 958, 5, 2808, 53, 2941, 556, 1671, 176, 1963, 34, 4076, 3308, 3661, 2179, 98, 5138, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896904223708877189,Tue Mar 04 13:12:47 +0000 2025,supincreme,@igyuology kamu juga ya beb... di aku enggak banjir sih cuma sedih liat warga bekasi bogor dll yg kena banjir:',Bogor,0,0,kamu juga ya beb di aku enggak banjir sih cuma sedih liat warga bekasi bogor dll yg kena banjir,kamu juga ya beb di aku enggak banjir sih cuma sedih lihat warga bekasi bogor dll yang kena banjir,"[2, 508, 186, 286, 334, 26, 304, 6878, 5138, 1966, 2279, 5990, 4961, 1470, 3661, 3286, 2820, 741, 5381, 5138, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896909105962651749,Tue Mar 04 13:12:40 +0000 2025,AlexCYJaya,@airaniiofifteen Mending 1 derajat daripada banjir 3.5 meter di Bogor Yop.,Bogor,0,0,mending derajat daripada banjir meter di bogor yop,mending derajat daripada banjir meter di bogor yop,"[2, 12653, 5779, 2824, 5138, 3215, 26, 3286, 1951, 30367, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896874303125373338,Tue Mar 04 13:12:14 +0000 2025,uchiclarista03_,@lesyeuxmevoye Iyaa beb kiriman dri Bogor juga dri jalan raya banjir kalinya rata sama jalanan trs ngalir ke daerah rumah ku + semalaman hujan jadilah,Bogor,0,0,iyaa beb kiriman dri bogor juga dri jalan raya banjir kalinya rata sama jalanan trs ngalir ke daerah rumah ku semalaman hujan jadilah,iya beb kiriman dari bogor juga dari jalan raya banjir kalinya rata sama jalanan terus mengalir ke daerah rumah ku semalaman hujan jadilah,"[2, 28331, 334, 14130, 4550, 3286, 186, 4550, 795, 2264, 5138, 6229, 5652, 500, 7848, 21565, 6052, 9511, 43, 719, 448, 425, 29896, 3175, 8869, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896911434422100075,Tue Mar 04 13:11:43 +0000 2025,mitrajakartaid,BMKG: Banjir Jabodetabek Akibat Luapan Sungai dari Bogor https://t.co/yOpJtIcX8N,Bogor,0,0,bmkg banjir jabodetabek akibat luapan sungai dari bogor,bmkg banjir jabodetabek akibat luapan sungai dari bogor,"[2, 27598, 5138, 14407, 1597, 3036, 385, 2935, 98, 3286, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896910907240006001,Tue Mar 04 13:09:37 +0000 2025,lxalxalxaxla,Makasih doa nyaa semuanya doain wilayah Bekasi dan Bogor segera surut dan hujan segera reda dan berhenti soalnya beneran banjir dimana sedih jg soalnya menyangsikan langsung rumah warga kerendam banjir,Bogor,0,0,makasih doa nyaa semuanya doain wilayah bekasi dan bogor segera surut dan hujan segera reda dan berhenti soalnya beneran banjir dimana sedih jg soalnya menyangsikan langsung rumah warga kerendam banjir,terima kasih doa nya semuanya doain wilayah bekasi dan bogor segera surut dan hujan segera reda dan berhenti soalnya benaran banjir dimana sedih juga soalnya menyangsikan langsung rumah warga kerendam banjir,"[2, 6679, 4157, 1107, 30354, 2346, 4157, 17, 1350, 3661, 41, 3286, 1397, 6887, 41, 3175, 1397, 27426, 41, 3351, 5518, 14544, 5138, 1262, 5990, 6162, 5518, 2321, 2692, 6098, 728, 448, 1470, 4076, 10105, 5138, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896910571909636211,Tue Mar 04 13:08:17 +0000 2025,rinanamakoe,Maaf mungkin ada yg membutuhkan evac banjir Nomer Hotline Rescue Basarnas.. * Perum VIlla Nusa indah 2 (Bekasi Jatiasih) =&gt; Erdi : 0812-9885-2206 * Perum Villa Nusa Indah 1 (Raya Bojong Kulur No.12 Blok L4 Bojong Kulur Kec. Gn. Putri Kabupaten Bogor) =&gt; Sahat: 0822-1336-1199,Bogor,0,1,maaf mungkin ada yg membutuhkan evac banjir nomer hotline rescue basarnas perum villa nusa indah bekasi jatiasih gt erdi perum villa nusa indah raya bojong kulur no blok l bojong kulur kec gn putri kabupaten bogor gt sahat,maaf mungkin ada yang membutuhkan evac banjir nomer hotline rescue basarnas perum villa nusa indah bekasi jatiasih begitu erdi perum villa nusa indah raya bojong kulur no blok l bojong kulur kec begini putri kabupaten bogor begitu sahat,"[2, 2727, 647, 176, 741, 1923, 18937, 30373, 5138, 10759, 3257, 605, 410, 17509, 30357, 10845, 17488, 22, 3349, 7171, 7221, 1972, 3661, 4868, 1640, 9195, 1266, 867, 3349, 7171, 7221, 1972, 2264, 21860, 2580, 58, 894, 4683, 38, 21860, 2580, 58, 384, 15638, 3466, 1133, 3286, 9195, 1456, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896909292424646843,Tue Mar 04 13:07:15 +0000 2025,haechihacu,@wtrmooileen jakarta juga banjirr katanya banjir kiriman dari bogor kaa,DKI Jakarta,0,0,jakarta juga banjirr katanya banjir kiriman dari bogor kaa,jakarta juga banjirr katanya banjir kiriman dari bogor kak,"[2, 678, 186, 5138, 30359, 2374, 5138, 14130, 98, 3286, 1187, 30354, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
1896905613713780891,Tue Mar 04 13:06:21 +0000 2025,AAMirzano,@duaseribuan Gegaraa si Bogor daeraaah gua banjir nih.,Bogor,0,1,gegaraa si bogor daeraaah gua banjir nih,gegaraa sih bogor daeraaah gua banjir nih,"[2, 26963, 85, 30354, 356, 3286, 26752, 553, 12501, 4599, 5138, 2904, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0
